"","loss","accuracy","data","unit","layer_num","activation","drop_out_rate","batch_size"
"341",0.665912389755249,0.84157919883728,"train",10,2,"sigmoid",0.1,128
"342",0.642876267433167,0.848697423934937,"test",10,2,"sigmoid",0.1,128
"343",0.8878493309021,0.810094952583313,"train",10,2,"sigmoid",0.1,256
"344",0.834872603416443,0.816633284091949,"test",10,2,"sigmoid",0.1,256
"345",0.51359623670578,0.854072988033295,"train",10,2,"sigmoid",0.2,32
"346",0.570810377597809,0.840681374073029,"test",10,2,"sigmoid",0.2,32
"347",0.622456610202789,0.846076965332031,"train",10,2,"sigmoid",0.2,64
"348",0.635958671569824,0.836673319339752,"test",10,2,"sigmoid",0.2,64
"349",0.704428195953369,0.828585684299469,"train",10,2,"sigmoid",0.2,128
"350",0.679916501045227,0.829659342765808,"test",10,2,"sigmoid",0.2,128
"351",0.89415431022644,0.818340837955475,"train",10,2,"sigmoid",0.2,256
"352",0.842872798442841,0.825651288032532,"test",10,2,"sigmoid",0.2,256
"353",0.586628615856171,0.840579688549042,"train",10,2,"sigmoid",0.3,32
"354",0.608919680118561,0.831663310527802,"test",10,2,"sigmoid",0.3,32
"355",0.65730208158493,0.840829610824585,"train",10,2,"sigmoid",0.3,64
"356",0.642504274845123,0.842685341835022,"test",10,2,"sigmoid",0.3,64
"357",0.751271307468414,0.83308345079422,"train",10,2,"sigmoid",0.3,128
"358",0.725059151649475,0.832665324211121,"test",10,2,"sigmoid",0.3,128
"359",0.86828601360321,0.814592719078064,"train",10,2,"sigmoid",0.3,256
"360",0.835324168205261,0.817635297775269,"test",10,2,"sigmoid",0.3,256
"361",0.542740225791931,0.895552217960358,"train",10,2,"relu",0.1,32
"362",0.62641441822052,0.854709446430206,"test",10,2,"relu",0.1,32
"363",0.472872257232666,0.880809605121613,"train",10,2,"relu",0.1,64
"364",0.538115501403809,0.854709446430206,"test",10,2,"relu",0.1,64
"365",0.509447395801544,0.858320832252502,"train",10,2,"relu",0.1,128
"366",0.545155882835388,0.840681374073029,"test",10,2,"relu",0.1,128
"367",0.581446707248688,0.846576690673828,"train",10,2,"relu",0.1,256
"368",0.599172651767731,0.840681374073029,"test",10,2,"relu",0.1,256
"369",0.623362243175507,0.869315326213837,"train",10,2,"relu",0.2,32
"370",0.697127997875214,0.840681374073029,"test",10,2,"relu",0.2,32
"371",0.520459532737732,0.861569225788116,"train",10,2,"relu",0.2,64
"372",0.54349410533905,0.852705419063568,"test",10,2,"relu",0.2,64
"373",0.584427714347839,0.853073477745056,"train",10,2,"relu",0.2,128
"374",0.60652083158493,0.842685341835022,"test",10,2,"relu",0.2,128
"375",0.568356692790985,0.845577239990234,"train",10,2,"relu",0.2,256
"376",0.560251832008362,0.854709446430206,"test",10,2,"relu",0.2,256
"377",0.50683182477951,0.868565738201141,"train",10,2,"relu",0.3,32
"378",0.581354677677155,0.829659342765808,"test",10,2,"relu",0.3,32
"379",0.629861652851105,0.844827592372894,"train",10,2,"relu",0.3,64
"380",0.664165258407593,0.834669351577759,"test",10,2,"relu",0.3,64
"381",0.585525989532471,0.846826612949371,"train",10,2,"relu",0.3,128
"382",0.607195436954498,0.841683387756348,"test",10,2,"relu",0.3,128
"383",0.629404723644257,0.839580237865448,"train",10,2,"relu",0.3,256
"384",0.607984781265259,0.834669351577759,"test",10,2,"relu",0.3,256
"385",0.33356699347496,0.911794126033783,"train",25,2,"sigmoid",0.1,32
"386",0.407886147499084,0.878757536411285,"test",25,2,"sigmoid",0.1,32
"387",0.382253557443619,0.892303824424744,"train",25,2,"sigmoid",0.1,64
"388",0.434700161218643,0.871743500232697,"test",25,2,"sigmoid",0.1,64
"389",0.458523541688919,0.866316854953766,"train",25,2,"sigmoid",0.1,128
"390",0.473665446043015,0.855711400508881,"test",25,2,"sigmoid",0.1,128
"391",0.582465827465057,0.849325358867645,"train",25,2,"sigmoid",0.1,256
"392",0.563102006912231,0.858717441558838,"test",25,2,"sigmoid",0.1,256
"393",0.3753801882267,0.901299357414246,"train",25,2,"sigmoid",0.2,32
"394",0.459049314260483,0.869739472866058,"test",25,2,"sigmoid",0.2,32
"395",0.390767097473145,0.880309820175171,"train",25,2,"sigmoid",0.2,64
"396",0.445040643215179,0.862725436687469,"test",25,2,"sigmoid",0.2,64
"397",0.493459910154343,0.858820617198944,"train",25,2,"sigmoid",0.2,128
"398",0.499525099992752,0.858717441558838,"test",25,2,"sigmoid",0.2,128
"399",0.649240255355835,0.846826612949371,"train",25,2,"sigmoid",0.2,256
"400",0.610828459262848,0.852705419063568,"test",25,2,"sigmoid",0.2,256
"401",0.387474298477173,0.897801101207733,"train",25,2,"sigmoid",0.3,32
"402",0.438863426446915,0.878757536411285,"test",25,2,"sigmoid",0.3,32
"403",0.432365626096725,0.873313367366791,"train",25,2,"sigmoid",0.3,64
"404",0.477629452943802,0.858717441558838,"test",25,2,"sigmoid",0.3,64
"405",0.514039874076843,0.856821596622467,"train",25,2,"sigmoid",0.3,128
"406",0.515314400196075,0.855711400508881,"test",25,2,"sigmoid",0.3,128
"407",0.632456719875336,0.840329825878143,"train",25,2,"sigmoid",0.3,256
"408",0.604745030403137,0.843687355518341,"test",25,2,"sigmoid",0.3,256
"409",0.564855813980103,0.921789109706879,"train",25,2,"relu",0.1,32
"410",0.627586007118225,0.878757536411285,"test",25,2,"relu",0.1,32
"411",0.402599036693573,0.920289874076843,"train",25,2,"relu",0.1,64
"412",0.482944279909134,0.881763517856598,"test",25,2,"relu",0.1,64
"413",0.415485590696335,0.910794615745544,"train",25,2,"relu",0.1,128
"414",0.463530570268631,0.875751495361328,"test",25,2,"relu",0.1,128
"415",0.420811027288437,0.887306332588196,"train",25,2,"relu",0.1,256
"416",0.446732968091965,0.869739472866058,"test",25,2,"relu",0.1,256
"417",0.560999512672424,0.909045457839966,"train",25,2,"relu",0.2,32
"418",0.665513873100281,0.869739472866058,"test",25,2,"relu",0.2,32
"419",0.451154917478561,0.916791617870331,"train",25,2,"relu",0.2,64
"420",0.51360547542572,0.880761504173279,"test",25,2,"relu",0.2,64
"421",0.37822762131691,0.900799572467804,"train",25,2,"relu",0.2,128
"422",0.429759174585342,0.874749481678009,"test",25,2,"relu",0.2,128
"423",0.435658037662506,0.880809605121613,"train",25,2,"relu",0.2,256
"424",0.461369156837463,0.869739472866058,"test",25,2,"relu",0.2,256
"425",0.676089882850647,0.906546711921692,"train",25,2,"relu",0.3,32
"426",0.773789525032043,0.869739472866058,"test",25,2,"relu",0.3,32
"427",0.443777471780777,0.902298867702484,"train",25,2,"relu",0.3,64
"428",0.496886193752289,0.874749481678009,"test",25,2,"relu",0.3,64
"429",0.397045522928238,0.896052002906799,"train",25,2,"relu",0.3,128
"430",0.442746520042419,0.872745513916016,"test",25,2,"relu",0.3,128
"431",0.464338392019272,0.8680659532547,"train",25,2,"relu",0.3,256
"432",0.476695209741592,0.855711400508881,"test",25,2,"relu",0.3,256
"433",0.366899162530899,0.929535210132599,"train",50,2,"sigmoid",0.1,32
"434",0.447902709245682,0.888777554035187,"test",50,2,"sigmoid",0.1,32
"435",0.330646604299545,0.921289384365082,"train",50,2,"sigmoid",0.1,64
"436",0.404097139835358,0.888777554035187,"test",50,2,"sigmoid",0.1,64
"437",0.36457833647728,0.897301375865936,"train",50,2,"sigmoid",0.1,128
"438",0.410772502422333,0.878757536411285,"test",50,2,"sigmoid",0.1,128
"439",0.464217573404312,0.861319363117218,"train",50,2,"sigmoid",0.1,256
"440",0.474190831184387,0.865731477737427,"test",50,2,"sigmoid",0.1,256
"441",0.355218350887299,0.923288345336914,"train",50,2,"sigmoid",0.2,32
"442",0.405927538871765,0.897795617580414,"test",50,2,"sigmoid",0.2,32
"443",0.359158992767334,0.910294830799103,"train",50,2,"sigmoid",0.2,64
"444",0.410330057144165,0.885771572589874,"test",50,2,"sigmoid",0.2,64
"445",0.39659571647644,0.88580709695816,"train",50,2,"sigmoid",0.2,128
"446",0.425904750823975,0.869739472866058,"test",50,2,"sigmoid",0.2,128
"447",0.463994473218918,0.857571184635162,"train",50,2,"sigmoid",0.2,256
"448",0.462701261043549,0.86172342300415,"test",50,2,"sigmoid",0.2,256
"449",0.361459791660309,0.911794126033783,"train",50,2,"sigmoid",0.3,32
"450",0.414356023073196,0.886773526668549,"test",50,2,"sigmoid",0.3,32
"451",0.387836039066315,0.904297828674316,"train",50,2,"sigmoid",0.3,64
"452",0.432587474584579,0.876753509044647,"test",50,2,"sigmoid",0.3,64
"453",0.40905836224556,0.879060447216034,"train",50,2,"sigmoid",0.3,128
"454",0.440913528203964,0.868737459182739,"test",50,2,"sigmoid",0.3,128
"455",0.497374683618546,0.853573203086853,"train",50,2,"sigmoid",0.3,256
"456",0.496942818164825,0.854709446430206,"test",50,2,"sigmoid",0.3,256
"457",0.605946063995361,0.926536738872528,"train",50,2,"relu",0.1,32
"458",0.662794828414917,0.893787562847137,"test",50,2,"relu",0.1,32
"459",0.480532854795456,0.925787091255188,"train",50,2,"relu",0.1,64
"460",0.563673555850983,0.891783595085144,"test",50,2,"relu",0.1,64
"461",0.463695406913757,0.924037992954254,"train",50,2,"relu",0.1,128
"462",0.505150616168976,0.884769558906555,"test",50,2,"relu",0.1,128
"463",0.407144248485565,0.91304349899292,"train",50,2,"relu",0.1,256
"464",0.438218533992767,0.882765531539917,"test",50,2,"relu",0.1,256
"465",0.608569443225861,0.924537718296051,"train",50,2,"relu",0.2,32
"466",0.644264936447144,0.889779567718506,"test",50,2,"relu",0.2,32
"467",0.458739280700684,0.923788130283356,"train",50,2,"relu",0.2,64
"468",0.515318155288696,0.885771572589874,"test",50,2,"relu",0.2,64
"469",0.505630791187286,0.918290853500366,"train",50,2,"relu",0.2,128
"470",0.520108461380005,0.885771572589874,"test",50,2,"relu",0.2,128
"471",0.397131681442261,0.913543224334717,"train",50,2,"relu",0.2,256
"472",0.423220902681351,0.884769558906555,"test",50,2,"relu",0.2,256
"473",0.723413944244385,0.922038972377777,"train",50,2,"relu",0.3,32
"474",0.740377604961395,0.886773526668549,"test",50,2,"relu",0.3,32
"475",0.511261701583862,0.923288345336914,"train",50,2,"relu",0.3,64
"476",0.563817620277405,0.888777554035187,"test",50,2,"relu",0.3,64
"477",0.399691045284271,0.92078959941864,"train",50,2,"relu",0.3,128
"478",0.4521704018116,0.883767545223236,"test",50,2,"relu",0.3,128
"479",0.413679361343384,0.901799082756042,"train",50,2,"relu",0.3,256
"480",0.439267069101334,0.872745513916016,"test",50,2,"relu",0.3,256
"481",0.414935857057571,0.928535759449005,"train",100,2,"sigmoid",0.1,32
"482",0.4709792137146,0.892785549163818,"test",100,2,"sigmoid",0.1,32
"483",0.354562014341354,0.926036953926086,"train",100,2,"sigmoid",0.1,64
"484",0.414135277271271,0.893787562847137,"test",100,2,"sigmoid",0.1,64
"485",0.344082683324814,0.914792597293854,"train",100,2,"sigmoid",0.1,128
"486",0.380983352661133,0.885771572589874,"test",100,2,"sigmoid",0.1,128
"487",0.3852778673172,0.883558213710785,"train",100,2,"sigmoid",0.1,256
"488",0.404275089502335,0.87374746799469,"test",100,2,"sigmoid",0.1,256
"489",0.39953824877739,0.931034505367279,"train",100,2,"sigmoid",0.2,32
"490",0.452870339155197,0.896793603897095,"test",100,2,"sigmoid",0.2,32
"491",0.339003413915634,0.924037992954254,"train",100,2,"sigmoid",0.2,64
"492",0.390712410211563,0.894789576530457,"test",100,2,"sigmoid",0.2,64
"493",0.365734815597534,0.913293361663818,"train",100,2,"sigmoid",0.2,128
"494",0.403772294521332,0.883767545223236,"test",100,2,"sigmoid",0.2,128
"495",0.408691048622131,0.871564209461212,"train",100,2,"sigmoid",0.2,256
"496",0.425031691789627,0.866733491420746,"test",100,2,"sigmoid",0.2,256
"497",0.366242974996567,0.930534720420837,"train",100,2,"sigmoid",0.3,32
"498",0.408971279859543,0.893787562847137,"test",100,2,"sigmoid",0.3,32
"499",0.363506525754929,0.921789109706879,"train",100,2,"sigmoid",0.3,64
"500",0.412927508354187,0.892785549163818,"test",100,2,"sigmoid",0.3,64
"501",0.350970208644867,0.902298867702484,"train",100,2,"sigmoid",0.3,128
"502",0.395770370960236,0.882765531539917,"test",100,2,"sigmoid",0.3,128
"503",0.434125691652298,0.865317344665527,"train",100,2,"sigmoid",0.3,256
"504",0.443683713674545,0.860721468925476,"test",100,2,"sigmoid",0.3,256
"505",0.63466465473175,0.930034995079041,"train",100,2,"relu",0.1,32
"506",0.660669267177582,0.909819662570953,"test",100,2,"relu",0.1,32
"507",0.52081286907196,0.927036464214325,"train",100,2,"relu",0.1,64
"508",0.541480243206024,0.897795617580414,"test",100,2,"relu",0.1,64
"509",0.517693281173706,0.924537718296051,"train",100,2,"relu",0.1,128
"510",0.524752497673035,0.897795617580414,"test",100,2,"relu",0.1,128
"511",0.415054440498352,0.922038972377777,"train",100,2,"relu",0.1,256
"512",0.448576718568802,0.891783595085144,"test",100,2,"relu",0.1,256
"513",0.555625855922699,0.933533251285553,"train",100,2,"relu",0.2,32
"514",0.575285375118256,0.914829671382904,"test",100,2,"relu",0.2,32
"515",0.567578971385956,0.921789109706879,"train",100,2,"relu",0.2,64
"516",0.6012202501297,0.899799585342407,"test",100,2,"relu",0.2,64
"517",0.460761964321136,0.922288835048676,"train",100,2,"relu",0.2,128
"518",0.487901777029037,0.895791590213776,"test",100,2,"relu",0.2,128
"519",0.393728703260422,0.919540226459503,"train",100,2,"relu",0.2,256
"520",0.418147325515747,0.893787562847137,"test",100,2,"relu",0.2,256
"521",0.59050452709198,0.925787091255188,"train",100,2,"relu",0.3,32
"522",0.600350677967072,0.899799585342407,"test",100,2,"relu",0.3,32
"523",0.526867866516113,0.923538208007812,"train",100,2,"relu",0.3,64
"524",0.540241181850433,0.894789576530457,"test",100,2,"relu",0.3,64
"525",0.391283065080643,0.930284857749939,"train",100,2,"relu",0.3,128
"526",0.427633374929428,0.894789576530457,"test",100,2,"relu",0.3,128
"527",0.385823011398315,0.918290853500366,"train",100,2,"relu",0.3,256
"528",0.412093698978424,0.888777554035187,"test",100,2,"relu",0.3,256
"529",0.561771273612976,0.925037503242493,"train",200,2,"sigmoid",0.1,32
"530",0.581040024757385,0.892785549163818,"test",200,2,"sigmoid",0.1,32
"531",0.41755336523056,0.926786601543427,"train",200,2,"sigmoid",0.1,64
"532",0.462177097797394,0.897795617580414,"test",200,2,"sigmoid",0.1,64
"533",0.38504883646965,0.92078959941864,"train",200,2,"sigmoid",0.1,128
"534",0.425408661365509,0.885771572589874,"test",200,2,"sigmoid",0.1,128
"535",0.3776014149189,0.901299357414246,"train",200,2,"sigmoid",0.1,256
"536",0.407826483249664,0.874749481678009,"test",200,2,"sigmoid",0.1,256
"537",0.471335738897324,0.929035484790802,"train",200,2,"sigmoid",0.2,32
"538",0.490888655185699,0.899799585342407,"test",200,2,"sigmoid",0.2,32
"539",0.420085698366165,0.925787091255188,"train",200,2,"sigmoid",0.2,64
"540",0.452562808990479,0.889779567718506,"test",200,2,"sigmoid",0.2,64
"541",0.379365384578705,0.916791617870331,"train",200,2,"sigmoid",0.2,128
"542",0.419100135564804,0.885771572589874,"test",200,2,"sigmoid",0.2,128
"543",0.402593433856964,0.891804099082947,"train",200,2,"sigmoid",0.2,256
"544",0.426423966884613,0.874749481678009,"test",200,2,"sigmoid",0.2,256
"545",0.512030601501465,0.925787091255188,"train",200,2,"sigmoid",0.3,32
"546",0.542454481124878,0.895791590213776,"test",200,2,"sigmoid",0.3,32
"547",0.39919900894165,0.925037503242493,"train",200,2,"sigmoid",0.3,64
"548",0.44275626540184,0.896793603897095,"test",200,2,"sigmoid",0.3,64
"549",0.37245786190033,0.912793576717377,"train",200,2,"sigmoid",0.3,128
"550",0.402671754360199,0.885771572589874,"test",200,2,"sigmoid",0.3,128
"551",0.405159890651703,0.884307861328125,"train",200,2,"sigmoid",0.3,256
"552",0.428264170885086,0.866733491420746,"test",200,2,"sigmoid",0.3,256
"553",0.882537961006165,0.920289874076843,"train",200,2,"relu",0.1,32
"554",0.849658608436584,0.900801599025726,"test",200,2,"relu",0.1,32
"555",0.593075811862946,0.924787580966949,"train",200,2,"relu",0.1,64
"556",0.591456949710846,0.900801599025726,"test",200,2,"relu",0.1,64
"557",0.510119915008545,0.925787091255188,"train",200,2,"relu",0.1,128
"558",0.513557553291321,0.899799585342407,"test",200,2,"relu",0.1,128
"559",0.421958744525909,0.927036464214325,"train",200,2,"relu",0.1,256
"560",0.439862787723541,0.899799585342407,"test",200,2,"relu",0.1,256
"561",0.662008225917816,0.929035484790802,"train",200,2,"relu",0.2,32
"562",0.63540107011795,0.908817648887634,"test",200,2,"relu",0.2,32
"563",0.678237020969391,0.917791128158569,"train",200,2,"relu",0.2,64
"564",0.655147969722748,0.896793603897095,"test",200,2,"relu",0.2,64
"565",0.491887748241425,0.924537718296051,"train",200,2,"relu",0.2,128
"566",0.498485714197159,0.898797571659088,"test",200,2,"relu",0.2,128
"567",0.438891172409058,0.92628687620163,"train",200,2,"relu",0.2,256
"568",0.462814748287201,0.901803612709045,"test",200,2,"relu",0.2,256
"569",0.785926461219788,0.913293361663818,"train",200,2,"relu",0.3,32
"570",0.783144414424896,0.895791590213776,"test",200,2,"relu",0.3,32
"571",0.564326405525208,0.926536738872528,"train",200,2,"relu",0.3,64
"572",0.573638677597046,0.907815635204315,"test",200,2,"relu",0.3,64
"573",0.511681854724884,0.923788130283356,"train",200,2,"relu",0.3,128
"574",0.521068394184113,0.900801599025726,"test",200,2,"relu",0.3,128
"575",0.362710267305374,0.929535210132599,"train",200,2,"relu",0.3,256
"576",0.402884393930435,0.900801599025726,"test",200,2,"relu",0.3,256
"577",0.549424827098846,0.927786111831665,"train",300,2,"sigmoid",0.1,32
"578",0.574300527572632,0.900801599025726,"test",300,2,"sigmoid",0.1,32
"579",0.458561062812805,0.927286386489868,"train",300,2,"sigmoid",0.1,64
"580",0.50925475358963,0.892785549163818,"test",300,2,"sigmoid",0.1,64
"581",0.426791906356812,0.920289874076843,"train",300,2,"sigmoid",0.1,128
"582",0.466707795858383,0.883767545223236,"test",300,2,"sigmoid",0.1,128
"583",0.336270213127136,0.916791617870331,"train",300,2,"sigmoid",0.1,256
"584",0.379830241203308,0.884769558906555,"test",300,2,"sigmoid",0.1,256
"585",0.631721794605255,0.923788130283356,"train",300,2,"sigmoid",0.2,32
"586",0.632014572620392,0.887775540351868,"test",300,2,"sigmoid",0.2,32
"587",0.50271874666214,0.924287855625153,"train",300,2,"sigmoid",0.2,64
"588",0.527424454689026,0.888777554035187,"test",300,2,"sigmoid",0.2,64
"589",0.424757272005081,0.918040990829468,"train",300,2,"sigmoid",0.2,128
"590",0.469398111104965,0.87975949048996,"test",300,2,"sigmoid",0.2,128
"591",0.401879549026489,0.900799572467804,"train",300,2,"sigmoid",0.2,256
"592",0.42957392334938,0.871743500232697,"test",300,2,"sigmoid",0.2,256
"593",0.484250336885452,0.927536249160767,"train",300,2,"sigmoid",0.3,32
"594",0.506242096424103,0.902805626392365,"test",300,2,"sigmoid",0.3,32
"595",0.423254877328873,0.926036953926086,"train",300,2,"sigmoid",0.3,64
"596",0.45177161693573,0.892785549163818,"test",300,2,"sigmoid",0.3,64
"597",0.368990987539291,0.918790578842163,"train",300,2,"sigmoid",0.3,128
"598",0.404439002275467,0.888777554035187,"test",300,2,"sigmoid",0.3,128
"599",0.397109061479568,0.898050963878632,"train",300,2,"sigmoid",0.3,256
"600",0.424584209918976,0.877755522727966,"test",300,2,"sigmoid",0.3,256
"601",0.711583077907562,0.925287365913391,"train",300,2,"relu",0.1,32
"602",0.724631071090698,0.908817648887634,"test",300,2,"relu",0.1,32
"603",0.643702626228333,0.923288345336914,"train",300,2,"relu",0.1,64
"604",0.641237199306488,0.900801599025726,"test",300,2,"relu",0.1,64
"605",0.473635137081146,0.926536738872528,"train",300,2,"relu",0.1,128
"606",0.489881366491318,0.899799585342407,"test",300,2,"relu",0.1,128
"607",0.4844970703125,0.922538757324219,"train",300,2,"relu",0.1,256
"608",0.502118468284607,0.900801599025726,"test",300,2,"relu",0.1,256
"609",0.841947317123413,0.921289384365082,"train",300,2,"relu",0.2,32
"610",0.799052715301514,0.898797571659088,"test",300,2,"relu",0.2,32
"611",0.556375026702881,0.92628687620163,"train",300,2,"relu",0.2,64
"612",0.566377222537994,0.910821616649628,"test",300,2,"relu",0.2,64
"613",0.512756168842316,0.925287365913391,"train",300,2,"relu",0.2,128
"614",0.524738967418671,0.897795617580414,"test",300,2,"relu",0.2,128
"615",0.48602032661438,0.92553722858429,"train",300,2,"relu",0.2,256
"616",0.488226383924484,0.896793603897095,"test",300,2,"relu",0.2,256
"617",0.657916724681854,0.925037503242493,"train",300,2,"relu",0.3,32
"618",0.63507491350174,0.911823630332947,"test",300,2,"relu",0.3,32
"619",0.636650085449219,0.922288835048676,"train",300,2,"relu",0.3,64
"620",0.624019384384155,0.907815635204315,"test",300,2,"relu",0.3,64
"621",0.547701597213745,0.922288835048676,"train",300,2,"relu",0.3,128
"622",0.546654343605042,0.902805626392365,"test",300,2,"relu",0.3,128
"623",0.435381680727005,0.923038482666016,"train",300,2,"relu",0.3,256
"624",0.454377442598343,0.897795617580414,"test",300,2,"relu",0.3,256
"625",0.596061408519745,0.92553722858429,"train",400,2,"sigmoid",0.1,32
"626",0.62212347984314,0.891783595085144,"test",400,2,"sigmoid",0.1,32
"627",0.533515453338623,0.923788130283356,"train",400,2,"sigmoid",0.1,64
"628",0.570321798324585,0.889779567718506,"test",400,2,"sigmoid",0.1,64
"629",0.4417445063591,0.92153924703598,"train",400,2,"sigmoid",0.1,128
"630",0.480164766311646,0.881763517856598,"test",400,2,"sigmoid",0.1,128
"631",0.412719756364822,0.90679657459259,"train",400,2,"sigmoid",0.1,256
"632",0.453632831573486,0.876753509044647,"test",400,2,"sigmoid",0.1,256
"633",0.635557889938354,0.924287855625153,"train",400,2,"sigmoid",0.2,32
"634",0.648422837257385,0.890781581401825,"test",400,2,"sigmoid",0.2,32
"635",0.387400567531586,0.936031997203827,"train",400,2,"sigmoid",0.2,64
"636",0.440477639436722,0.899799585342407,"test",400,2,"sigmoid",0.2,64
"637",0.398672133684158,0.922788619995117,"train",400,2,"sigmoid",0.2,128
"638",0.440062493085861,0.882765531539917,"test",400,2,"sigmoid",0.2,128
"639",0.385560244321823,0.907046496868134,"train",400,2,"sigmoid",0.2,256
"640",0.418751746416092,0.872745513916016,"test",400,2,"sigmoid",0.2,256
"641",0.554352998733521,0.926036953926086,"train",400,2,"sigmoid",0.3,32
"642",0.564758539199829,0.892785549163818,"test",400,2,"sigmoid",0.3,32
"643",0.445134431123734,0.926036953926086,"train",400,2,"sigmoid",0.3,64
"644",0.478634387254715,0.891783595085144,"test",400,2,"sigmoid",0.3,64
"645",0.383134245872498,0.92078959941864,"train",400,2,"sigmoid",0.3,128
"646",0.417953789234161,0.885771572589874,"test",400,2,"sigmoid",0.3,128
"647",0.381737977266312,0.901049494743347,"train",400,2,"sigmoid",0.3,256
"648",0.408701479434967,0.876753509044647,"test",400,2,"sigmoid",0.3,256
"649",0.781215250492096,0.924787580966949,"train",400,2,"relu",0.1,32
"650",0.726941287517548,0.905811607837677,"test",400,2,"relu",0.1,32
"651",0.603454828262329,0.927286386489868,"train",400,2,"relu",0.1,64
"652",0.621327817440033,0.900801599025726,"test",400,2,"relu",0.1,64
"653",0.553712785243988,0.924537718296051,"train",400,2,"relu",0.1,128
"654",0.558669030666351,0.902805626392365,"test",400,2,"relu",0.1,128
"655",0.483578145503998,0.923038482666016,"train",400,2,"relu",0.1,256
"656",0.494188457727432,0.898797571659088,"test",400,2,"relu",0.1,256
"657",0.785214722156525,0.92553722858429,"train",400,2,"relu",0.2,32
"658",0.751150012016296,0.905811607837677,"test",400,2,"relu",0.2,32
"659",0.607865393161774,0.926536738872528,"train",400,2,"relu",0.2,64
"660",0.587282717227936,0.897795617580414,"test",400,2,"relu",0.2,64
"661",0.524777293205261,0.926786601543427,"train",400,2,"relu",0.2,128
"662",0.520923316478729,0.895791590213776,"test",400,2,"relu",0.2,128
"663",0.464326143264771,0.924037992954254,"train",400,2,"relu",0.2,256
"664",0.467426836490631,0.896793603897095,"test",400,2,"relu",0.2,256
"665",0.873980462551117,0.915292382240295,"train",400,2,"relu",0.3,32
"666",0.81401264667511,0.899799585342407,"test",400,2,"relu",0.3,32
"667",0.627191305160522,0.924787580966949,"train",400,2,"relu",0.3,64
"668",0.588324725627899,0.901803612709045,"test",400,2,"relu",0.3,64
"669",0.504916548728943,0.928785622119904,"train",400,2,"relu",0.3,128
"670",0.493068486452103,0.907815635204315,"test",400,2,"relu",0.3,128
"671",0.467008143663406,0.924537718296051,"train",400,2,"relu",0.3,256
"672",0.462186634540558,0.898797571659088,"test",400,2,"relu",0.3,256
"673",0.602232217788696,0.854572713375092,"train",10,3,"sigmoid",0.1,32
"674",0.67492812871933,0.830661296844482,"test",10,3,"sigmoid",0.1,32
"675",0.727673470973969,0.826086938381195,"train",10,3,"sigmoid",0.1,64
"676",0.742083549499512,0.812625229358673,"test",10,3,"sigmoid",0.1,64
