"","loss","accuracy","data","unit","layer_num","activation","drop_out_rate","batch_size"
"677",0.88331264257431,0.817591190338135,"train",10,3,"sigmoid",0.1,128
"678",0.872125148773193,0.797595202922821,"test",10,3,"sigmoid",0.1,128
"679",1.19586277008057,0.772613704204559,"train",10,3,"sigmoid",0.1,256
"680",1.13847851753235,0.759519040584564,"test",10,3,"sigmoid",0.1,256
"681",0.697894513607025,0.840329825878143,"train",10,3,"sigmoid",0.2,32
"682",0.694438338279724,0.831663310527802,"test",10,3,"sigmoid",0.2,32
"683",0.849808692932129,0.806096971035004,"train",10,3,"sigmoid",0.2,64
"684",0.844648540019989,0.795591175556183,"test",10,3,"sigmoid",0.2,64
"685",1.06921470165253,0.78885555267334,"train",10,3,"sigmoid",0.2,128
"686",1.02244591712952,0.779559135437012,"test",10,3,"sigmoid",0.2,128
"687",1.38870418071747,0.646176934242249,"train",10,3,"sigmoid",0.2,256
"688",1.33843147754669,0.63226455450058,"test",10,3,"sigmoid",0.2,256
"689",0.844226241111755,0.824837565422058,"train",10,3,"sigmoid",0.3,32
"690",0.85769522190094,0.805611193180084,"test",10,3,"sigmoid",0.3,32
"691",0.937311410903931,0.809095442295074,"train",10,3,"sigmoid",0.3,64
"692",0.929013311862946,0.803607225418091,"test",10,3,"sigmoid",0.3,64
"693",1.27455425262451,0.739630162715912,"train",10,3,"sigmoid",0.3,128
"694",1.2283296585083,0.746492981910706,"test",10,3,"sigmoid",0.3,128
"695",1.43009459972382,0.686656653881073,"train",10,3,"sigmoid",0.3,256
"696",1.38935053348541,0.659318625926971,"test",10,3,"sigmoid",0.3,256
"697",0.543039619922638,0.883308351039886,"train",10,3,"relu",0.1,32
"698",0.700979351997375,0.83867734670639,"test",10,3,"relu",0.1,32
"699",0.510698854923248,0.870814621448517,"train",10,3,"relu",0.1,64
"700",0.604907214641571,0.834669351577759,"test",10,3,"relu",0.1,64
"701",0.519680500030518,0.866566717624664,"train",10,3,"relu",0.1,128
"702",0.557758271694183,0.839679360389709,"test",10,3,"relu",0.1,128
"703",0.602840721607208,0.847576200962067,"train",10,3,"relu",0.1,256
"704",0.634021103382111,0.831663310527802,"test",10,3,"relu",0.1,256
"705",0.496907085180283,0.869315326213837,"train",10,3,"relu",0.2,32
"706",0.666542887687683,0.826653301715851,"test",10,3,"relu",0.2,32
"707",0.691723942756653,0.852823615074158,"train",10,3,"relu",0.2,64
"708",0.812043964862823,0.826653301715851,"test",10,3,"relu",0.2,64
"709",0.653482675552368,0.845827102661133,"train",10,3,"relu",0.2,128
"710",0.672355890274048,0.834669351577759,"test",10,3,"relu",0.2,128
"711",0.698351681232452,0.834332823753357,"train",10,3,"relu",0.2,256
"712",0.695255637168884,0.82765531539917,"test",10,3,"relu",0.2,256
"713",0.66923862695694,0.857071459293365,"train",10,3,"relu",0.3,32
"714",0.777941644191742,0.825651288032532,"test",10,3,"relu",0.3,32
"715",0.636647522449493,0.854072988033295,"train",10,3,"relu",0.3,64
"716",0.702671229839325,0.819639265537262,"test",10,3,"relu",0.3,64
"717",0.691217303276062,0.844827592372894,"train",10,3,"relu",0.3,128
"718",0.72018963098526,0.822645306587219,"test",10,3,"relu",0.3,128
"719",0.791966199874878,0.822088956832886,"train",10,3,"relu",0.3,256
"720",0.800742208957672,0.808617234230042,"test",10,3,"relu",0.3,256
"721",0.353211998939514,0.906296849250793,"train",25,3,"sigmoid",0.1,32
"722",0.45549488067627,0.869739472866058,"test",25,3,"sigmoid",0.1,32
"723",0.381204098463058,0.880309820175171,"train",25,3,"sigmoid",0.1,64
"724",0.441986471414566,0.859719455242157,"test",25,3,"sigmoid",0.1,64
"725",0.460366785526276,0.869315326213837,"train",25,3,"sigmoid",0.1,128
"726",0.487590223550797,0.857715427875519,"test",25,3,"sigmoid",0.1,128
"727",0.699782729148865,0.843078434467316,"train",25,3,"sigmoid",0.1,256
"728",0.672723889350891,0.84468936920166,"test",25,3,"sigmoid",0.1,256
"729",0.419248968362808,0.877561211585999,"train",25,3,"sigmoid",0.2,32
"730",0.493970841169357,0.860721468925476,"test",25,3,"sigmoid",0.2,32
"731",0.430713891983032,0.874062955379486,"train",25,3,"sigmoid",0.2,64
"732",0.499349415302277,0.851703405380249,"test",25,3,"sigmoid",0.2,64
"733",0.570567429065704,0.857071459293365,"train",25,3,"sigmoid",0.2,128
"734",0.564503908157349,0.846693396568298,"test",25,3,"sigmoid",0.2,128
"735",0.768094182014465,0.831334352493286,"train",25,3,"sigmoid",0.2,256
"736",0.729491949081421,0.835671365261078,"test",25,3,"sigmoid",0.2,256
"737",0.475327730178833,0.869565188884735,"train",25,3,"sigmoid",0.3,32
"738",0.514353215694427,0.848697423934937,"test",25,3,"sigmoid",0.3,32
"739",0.523514866828918,0.863068461418152,"train",25,3,"sigmoid",0.3,64
"740",0.530886173248291,0.848697423934937,"test",25,3,"sigmoid",0.3,64
"741",0.598142862319946,0.850824594497681,"train",25,3,"sigmoid",0.3,128
"742",0.59414941072464,0.845691382884979,"test",25,3,"sigmoid",0.3,128
"743",0.81367552280426,0.823088467121124,"train",25,3,"sigmoid",0.3,256
"744",0.756385326385498,0.824649274349213,"test",25,3,"sigmoid",0.3,256
"745",0.410861074924469,0.926786601543427,"train",25,3,"relu",0.1,32
"746",0.578949213027954,0.885771572589874,"test",25,3,"relu",0.1,32
"747",0.40701100230217,0.923538208007812,"train",25,3,"relu",0.1,64
"748",0.545275330543518,0.878757536411285,"test",25,3,"relu",0.1,64
"749",0.360716313123703,0.914792597293854,"train",25,3,"relu",0.1,128
"750",0.472005158662796,0.870741486549377,"test",25,3,"relu",0.1,128
"751",0.425402611494064,0.886806607246399,"train",25,3,"relu",0.1,256
"752",0.508938848972321,0.862725436687469,"test",25,3,"relu",0.1,256
"753",0.460347861051559,0.915292382240295,"train",25,3,"relu",0.2,32
"754",0.574823439121246,0.876753509044647,"test",25,3,"relu",0.2,32
"755",0.417013585567474,0.905797123908997,"train",25,3,"relu",0.2,64
"756",0.557524561882019,0.874749481678009,"test",25,3,"relu",0.2,64
"757",0.358637988567352,0.894552707672119,"train",25,3,"relu",0.2,128
"758",0.505269765853882,0.854709446430206,"test",25,3,"relu",0.2,128
"759",0.399321585893631,0.881059467792511,"train",25,3,"relu",0.2,256
"760",0.467258661985397,0.857715427875519,"test",25,3,"relu",0.2,256
"761",0.446560919284821,0.892553746700287,"train",25,3,"relu",0.3,32
"762",0.637160956859589,0.854709446430206,"test",25,3,"relu",0.3,32
"763",0.3797807097435,0.896551728248596,"train",25,3,"relu",0.3,64
"764",0.524620890617371,0.849699378013611,"test",25,3,"relu",0.3,64
"765",0.434456437826157,0.88580709695816,"train",25,3,"relu",0.3,128
"766",0.525751233100891,0.86172342300415,"test",25,3,"relu",0.3,128
"767",0.464950650930405,0.870064973831177,"train",25,3,"relu",0.3,256
"768",0.513727903366089,0.853707432746887,"test",25,3,"relu",0.3,256
"769",0.358614772558212,0.930784583091736,"train",50,3,"sigmoid",0.1,32
"770",0.47062024474144,0.889779567718506,"test",50,3,"sigmoid",0.1,32
"771",0.284068435430527,0.927286386489868,"train",50,3,"sigmoid",0.1,64
"772",0.384110122919083,0.891783595085144,"test",50,3,"sigmoid",0.1,64
"773",0.359389275312424,0.8865567445755,"train",50,3,"sigmoid",0.1,128
"774",0.413892835378647,0.868737459182739,"test",50,3,"sigmoid",0.1,128
"775",0.453222632408142,0.86481761932373,"train",50,3,"sigmoid",0.1,256
"776",0.472684055566788,0.857715427875519,"test",50,3,"sigmoid",0.1,256
"777",0.333033800125122,0.917041480541229,"train",50,3,"sigmoid",0.2,32
"778",0.42533540725708,0.884769558906555,"test",50,3,"sigmoid",0.2,32
"779",0.328955441713333,0.897301375865936,"train",50,3,"sigmoid",0.2,64
"780",0.390159398317337,0.875751495361328,"test",50,3,"sigmoid",0.2,64
"781",0.405546844005585,0.877811074256897,"train",50,3,"sigmoid",0.2,128
"782",0.450654238462448,0.863727450370789,"test",50,3,"sigmoid",0.2,128
"783",0.519580364227295,0.859820067882538,"train",50,3,"sigmoid",0.2,256
"784",0.521153151988983,0.855711400508881,"test",50,3,"sigmoid",0.2,256
"785",0.335218340158463,0.911294341087341,"train",50,3,"sigmoid",0.3,32
"786",0.405624449253082,0.877755522727966,"test",50,3,"sigmoid",0.3,32
"787",0.348822057247162,0.889305353164673,"train",50,3,"sigmoid",0.3,64
"788",0.401072084903717,0.87374746799469,"test",50,3,"sigmoid",0.3,64
"789",0.438154458999634,0.869065463542938,"train",50,3,"sigmoid",0.3,128
"790",0.459627628326416,0.857715427875519,"test",50,3,"sigmoid",0.3,128
"791",0.571133494377136,0.851074457168579,"train",50,3,"sigmoid",0.3,256
"792",0.557061374187469,0.846693396568298,"test",50,3,"sigmoid",0.3,256
"793",0.774037063121796,0.916291832923889,"train",50,3,"relu",0.1,32
"794",0.821282923221588,0.887775540351868,"test",50,3,"relu",0.1,32
"795",0.433414906263351,0.933033466339111,"train",50,3,"relu",0.1,64
"796",0.529380679130554,0.901803612709045,"test",50,3,"relu",0.1,64
"797",0.50807911157608,0.922788619995117,"train",50,3,"relu",0.1,128
"798",0.588607549667358,0.886773526668549,"test",50,3,"relu",0.1,128
"799",0.346975982189178,0.927286386489868,"train",50,3,"relu",0.1,256
"800",0.425227344036102,0.890781581401825,"test",50,3,"relu",0.1,256
"801",0.564402163028717,0.926786601543427,"train",50,3,"relu",0.2,32
"802",0.699595034122467,0.884769558906555,"test",50,3,"relu",0.2,32
"803",0.458460777997971,0.929035484790802,"train",50,3,"relu",0.2,64
"804",0.586555004119873,0.891783595085144,"test",50,3,"relu",0.2,64
"805",0.356660723686218,0.930784583091736,"train",50,3,"relu",0.2,128
"806",0.458614975214005,0.893787562847137,"test",50,3,"relu",0.2,128
"807",0.37068784236908,0.914542734622955,"train",50,3,"relu",0.2,256
"808",0.447221487760544,0.883767545223236,"test",50,3,"relu",0.2,256
"809",0.53745836019516,0.925037503242493,"train",50,3,"relu",0.3,32
"810",0.720971822738647,0.884769558906555,"test",50,3,"relu",0.3,32
"811",0.432664781808853,0.925787091255188,"train",50,3,"relu",0.3,64
"812",0.564429700374603,0.896793603897095,"test",50,3,"relu",0.3,64
"813",0.374581694602966,0.919290363788605,"train",50,3,"relu",0.3,128
"814",0.465062081813812,0.885771572589874,"test",50,3,"relu",0.3,128
"815",0.361971020698547,0.907796084880829,"train",50,3,"relu",0.3,256
"816",0.426972806453705,0.876753509044647,"test",50,3,"relu",0.3,256
"817",0.508708477020264,0.927036464214325,"train",100,3,"sigmoid",0.1,32
"818",0.587268114089966,0.895791590213776,"test",100,3,"sigmoid",0.1,32
"819",0.346557080745697,0.932533740997314,"train",100,3,"sigmoid",0.1,64
"820",0.427745342254639,0.895791590213776,"test",100,3,"sigmoid",0.1,64
"821",0.319960683584213,0.921039462089539,"train",100,3,"sigmoid",0.1,128
"822",0.388966858386993,0.885771572589874,"test",100,3,"sigmoid",0.1,128
"823",0.331509381532669,0.894302845001221,"train",100,3,"sigmoid",0.1,256
"824",0.377649128437042,0.876753509044647,"test",100,3,"sigmoid",0.1,256
"825",0.441449105739594,0.929785132408142,"train",100,3,"sigmoid",0.2,32
"826",0.535173416137695,0.891783595085144,"test",100,3,"sigmoid",0.2,32
"827",0.298656225204468,0.933033466339111,"train",100,3,"sigmoid",0.2,64
"828",0.367815315723419,0.895791590213776,"test",100,3,"sigmoid",0.2,64
"829",0.335905730724335,0.909795105457306,"train",100,3,"sigmoid",0.2,128
"830",0.399410754442215,0.884769558906555,"test",100,3,"sigmoid",0.2,128
"831",0.387106627225876,0.874312818050385,"train",100,3,"sigmoid",0.2,256
"832",0.419162958860397,0.864729464054108,"test",100,3,"sigmoid",0.2,256
"833",0.465476125478745,0.923038482666016,"train",100,3,"sigmoid",0.3,32
"834",0.560658931732178,0.887775540351868,"test",100,3,"sigmoid",0.3,32
"835",0.313676059246063,0.928535759449005,"train",100,3,"sigmoid",0.3,64
"836",0.377146065235138,0.895791590213776,"test",100,3,"sigmoid",0.3,64
"837",0.339323490858078,0.89905047416687,"train",100,3,"sigmoid",0.3,128
"838",0.390454798936844,0.87975949048996,"test",100,3,"sigmoid",0.3,128
"839",0.455451369285583,0.866316854953766,"train",100,3,"sigmoid",0.3,256
"840",0.476730227470398,0.860721468925476,"test",100,3,"sigmoid",0.3,256
"841",0.635201871395111,0.930784583091736,"train",100,3,"relu",0.1,32
"842",0.743390440940857,0.894789576530457,"test",100,3,"relu",0.1,32
"843",0.503876626491547,0.933783113956451,"train",100,3,"relu",0.1,64
"844",0.584116458892822,0.906813621520996,"test",100,3,"relu",0.1,64
"845",0.601041316986084,0.924787580966949,"train",100,3,"relu",0.1,128
"846",0.654338896274567,0.896793603897095,"test",100,3,"relu",0.1,128
"847",0.391076058149338,0.932033956050873,"train",100,3,"relu",0.1,256
"848",0.439253568649292,0.905811607837677,"test",100,3,"relu",0.1,256
"849",0.50397801399231,0.933533251285553,"train",100,3,"relu",0.2,32
"850",0.585285305976868,0.910821616649628,"test",100,3,"relu",0.2,32
"851",0.679727911949158,0.918290853500366,"train",100,3,"relu",0.2,64
"852",0.710386216640472,0.894789576530457,"test",100,3,"relu",0.2,64
"853",0.473847806453705,0.927286386489868,"train",100,3,"relu",0.2,128
"854",0.514344930648804,0.902805626392365,"test",100,3,"relu",0.2,128
"855",0.409366756677628,0.92628687620163,"train",100,3,"relu",0.2,256
"856",0.48065847158432,0.890781581401825,"test",100,3,"relu",0.2,256
"857",0.517131268978119,0.937531232833862,"train",100,3,"relu",0.3,32
"858",0.707119882106781,0.913827657699585,"test",100,3,"relu",0.3,32
"859",0.466775178909302,0.930784583091736,"train",100,3,"relu",0.3,64
"860",0.514003753662109,0.907815635204315,"test",100,3,"relu",0.3,64
"861",0.440553814172745,0.922538757324219,"train",100,3,"relu",0.3,128
"862",0.485211223363876,0.893787562847137,"test",100,3,"relu",0.3,128
"863",0.359844923019409,0.928035974502563,"train",100,3,"relu",0.3,256
"864",0.404745429754257,0.898797571659088,"test",100,3,"relu",0.3,256
"865",0.506322920322418,0.934282839298248,"train",200,3,"sigmoid",0.1,32
"866",0.592491447925568,0.901803612709045,"test",200,3,"sigmoid",0.1,32
"867",0.429839849472046,0.929035484790802,"train",200,3,"sigmoid",0.1,64
"868",0.517675757408142,0.891783595085144,"test",200,3,"sigmoid",0.1,64
"869",0.292699873447418,0.930534720420837,"train",200,3,"sigmoid",0.1,128
"870",0.387450605630875,0.895791590213776,"test",200,3,"sigmoid",0.1,128
"871",0.326465427875519,0.916041970252991,"train",200,3,"sigmoid",0.1,256
"872",0.395835787057877,0.880761504173279,"test",200,3,"sigmoid",0.1,256
"873",0.497290253639221,0.935532212257385,"train",200,3,"sigmoid",0.2,32
"874",0.579135775566101,0.910821616649628,"test",200,3,"sigmoid",0.2,32
"875",0.375705897808075,0.933033466339111,"train",200,3,"sigmoid",0.2,64
"876",0.455283552408218,0.902805626392365,"test",200,3,"sigmoid",0.2,64
"877",0.302202969789505,0.928285837173462,"train",200,3,"sigmoid",0.2,128
"878",0.37527397274971,0.897795617580414,"test",200,3,"sigmoid",0.2,128
"879",0.343091428279877,0.907796084880829,"train",200,3,"sigmoid",0.2,256
"880",0.398791342973709,0.877755522727966,"test",200,3,"sigmoid",0.2,256
"881",0.407203912734985,0.935282349586487,"train",200,3,"sigmoid",0.3,32
"882",0.478237152099609,0.914829671382904,"test",200,3,"sigmoid",0.3,32
"883",0.354403674602509,0.932033956050873,"train",200,3,"sigmoid",0.3,64
"884",0.423105508089066,0.905811607837677,"test",200,3,"sigmoid",0.3,64
"885",0.33389949798584,0.923038482666016,"train",200,3,"sigmoid",0.3,128
"886",0.403387755155563,0.888777554035187,"test",200,3,"sigmoid",0.3,128
"887",0.354199051856995,0.890055000782013,"train",200,3,"sigmoid",0.3,256
"888",0.399184435606003,0.87374746799469,"test",200,3,"sigmoid",0.3,256
"889",0.619456827640533,0.937281370162964,"train",200,3,"relu",0.1,32
"890",0.64432418346405,0.920841693878174,"test",200,3,"relu",0.1,32
"891",0.479927808046341,0.928785622119904,"train",200,3,"relu",0.1,64
"892",0.545374035835266,0.901803612709045,"test",200,3,"relu",0.1,64
"893",0.542218327522278,0.932533740997314,"train",200,3,"relu",0.1,128
"894",0.524996340274811,0.904809594154358,"test",200,3,"relu",0.1,128
"895",0.555414915084839,0.927036464214325,"train",200,3,"relu",0.1,256
"896",0.566345453262329,0.898797571659088,"test",200,3,"relu",0.1,256
"897",0.67660927772522,0.927536249160767,"train",200,3,"relu",0.2,32
"898",0.706900417804718,0.904809594154358,"test",200,3,"relu",0.2,32
"899",0.623984217643738,0.927786111831665,"train",200,3,"relu",0.2,64
"900",0.610606849193573,0.910821616649628,"test",200,3,"relu",0.2,64
"901",0.521985948085785,0.927786111831665,"train",200,3,"relu",0.2,128
"902",0.575107932090759,0.909819662570953,"test",200,3,"relu",0.2,128
"903",0.547763466835022,0.926036953926086,"train",200,3,"relu",0.2,256
"904",0.552178204059601,0.899799585342407,"test",200,3,"relu",0.2,256
"905",0.736869513988495,0.932283878326416,"train",200,3,"relu",0.3,32
"906",0.81789231300354,0.903807640075684,"test",200,3,"relu",0.3,32
"907",0.583188831806183,0.927036464214325,"train",200,3,"relu",0.3,64
"908",0.625913381576538,0.898797571659088,"test",200,3,"relu",0.3,64
"909",0.447404235601425,0.935032486915588,"train",200,3,"relu",0.3,128
"910",0.489621162414551,0.913827657699585,"test",200,3,"relu",0.3,128
"911",0.432836085557938,0.926036953926086,"train",200,3,"relu",0.3,256
"912",0.497947245836258,0.900801599025726,"test",200,3,"relu",0.3,256
"913",0.566406071186066,0.931034505367279,"train",300,3,"sigmoid",0.1,32
"914",0.623431026935577,0.905811607837677,"test",300,3,"sigmoid",0.1,32
"915",0.452070116996765,0.933033466339111,"train",300,3,"sigmoid",0.1,64
"916",0.530686676502228,0.896793603897095,"test",300,3,"sigmoid",0.1,64
"917",0.382423043251038,0.930034995079041,"train",300,3,"sigmoid",0.1,128
"918",0.458842694759369,0.899799585342407,"test",300,3,"sigmoid",0.1,128
"919",0.330645233392715,0.918290853500366,"train",300,3,"sigmoid",0.1,256
"920",0.410137802362442,0.881763517856598,"test",300,3,"sigmoid",0.1,256
"921",0.518896162509918,0.935032486915588,"train",300,3,"sigmoid",0.2,32
"922",0.58581280708313,0.911823630332947,"test",300,3,"sigmoid",0.2,32
"923",0.435849487781525,0.930784583091736,"train",300,3,"sigmoid",0.2,64
"924",0.51288515329361,0.900801599025726,"test",300,3,"sigmoid",0.2,64
"925",0.316299557685852,0.933033466339111,"train",300,3,"sigmoid",0.2,128
"926",0.403177678585052,0.904809594154358,"test",300,3,"sigmoid",0.2,128
"927",0.355246692895889,0.908295869827271,"train",300,3,"sigmoid",0.2,256
"928",0.425265848636627,0.881763517856598,"test",300,3,"sigmoid",0.2,256
"929",0.489855855703354,0.931784093379974,"train",300,3,"sigmoid",0.3,32
"930",0.553655087947845,0.912825644016266,"test",300,3,"sigmoid",0.3,32
"931",0.346238851547241,0.937781095504761,"train",300,3,"sigmoid",0.3,64
"932",0.431480914354324,0.903807640075684,"test",300,3,"sigmoid",0.3,64
"933",0.322850912809372,0.930284857749939,"train",300,3,"sigmoid",0.3,128
"934",0.397598654031754,0.895791590213776,"test",300,3,"sigmoid",0.3,128
"935",0.353270947933197,0.905797123908997,"train",300,3,"sigmoid",0.3,256
"936",0.409792929887772,0.87975949048996,"test",300,3,"sigmoid",0.3,256
"937",0.736125886440277,0.939280331134796,"train",300,3,"relu",0.1,32
"938",0.810311853885651,0.915831685066223,"test",300,3,"relu",0.1,32
"939",0.748322725296021,0.928035974502563,"train",300,3,"relu",0.1,64
"940",0.706143498420715,0.908817648887634,"test",300,3,"relu",0.1,64
"941",0.533797562122345,0.932783603668213,"train",300,3,"relu",0.1,128
"942",0.551983237266541,0.909819662570953,"test",300,3,"relu",0.1,128
"943",0.511472821235657,0.929785132408142,"train",300,3,"relu",0.1,256
"944",0.527959823608398,0.910821616649628,"test",300,3,"relu",0.1,256
"945",1.05206608772278,0.920289874076843,"train",300,3,"relu",0.2,32
"946",1.01596784591675,0.911823630332947,"test",300,3,"relu",0.2,32
"947",0.72357302904129,0.919040501117706,"train",300,3,"relu",0.2,64
"948",0.818081319332123,0.889779567718506,"test",300,3,"relu",0.2,64
"949",0.522642433643341,0.936281859874725,"train",300,3,"relu",0.2,128
"950",0.54355400800705,0.912825644016266,"test",300,3,"relu",0.2,128
"951",0.50326019525528,0.92628687620163,"train",300,3,"relu",0.2,256
"952",0.508669018745422,0.908817648887634,"test",300,3,"relu",0.2,256
"953",0.530789256095886,0.94252872467041,"train",300,3,"relu",0.3,32
"954",0.581331968307495,0.928857743740082,"test",300,3,"relu",0.3,32
"955",0.620816767215729,0.931534230709076,"train",300,3,"relu",0.3,64
"956",0.642648756504059,0.918837666511536,"test",300,3,"relu",0.3,64
"957",0.49690580368042,0.932283878326416,"train",300,3,"relu",0.3,128
"958",0.568798720836639,0.905811607837677,"test",300,3,"relu",0.3,128
"959",0.461790382862091,0.930534720420837,"train",300,3,"relu",0.3,256
"960",0.480771541595459,0.910821616649628,"test",300,3,"relu",0.3,256
"961",0.612117528915405,0.932283878326416,"train",400,3,"sigmoid",0.1,32
"962",0.693666934967041,0.902805626392365,"test",400,3,"sigmoid",0.1,32
"963",0.614458739757538,0.922788619995117,"train",400,3,"sigmoid",0.1,64
"964",0.69506710767746,0.891783595085144,"test",400,3,"sigmoid",0.1,64
"965",0.414048165082932,0.9292853474617,"train",400,3,"sigmoid",0.1,128
"966",0.500358700752258,0.894789576530457,"test",400,3,"sigmoid",0.1,128
"967",0.309859842061996,0.92628687620163,"train",400,3,"sigmoid",0.1,256
"968",0.398150354623795,0.884769558906555,"test",400,3,"sigmoid",0.1,256
"969",0.625997960567474,0.929035484790802,"train",400,3,"sigmoid",0.2,32
"970",0.72853147983551,0.898797571659088,"test",400,3,"sigmoid",0.2,32
"971",0.467723965644836,0.932533740997314,"train",400,3,"sigmoid",0.2,64
"972",0.579492211341858,0.904809594154358,"test",400,3,"sigmoid",0.2,64
"973",0.363448202610016,0.930784583091736,"train",400,3,"sigmoid",0.2,128
"974",0.451781928539276,0.901803612709045,"test",400,3,"sigmoid",0.2,128
"975",0.359018415212631,0.91154420375824,"train",400,3,"sigmoid",0.2,256
"976",0.42619314789772,0.885771572589874,"test",400,3,"sigmoid",0.2,256
"977",0.463689506053925,0.939030468463898,"train",400,3,"sigmoid",0.3,32
"978",0.535650491714478,0.911823630332947,"test",400,3,"sigmoid",0.3,32
"979",0.448684096336365,0.930034995079041,"train",400,3,"sigmoid",0.3,64
"980",0.523990392684937,0.901803612709045,"test",400,3,"sigmoid",0.3,64
"981",0.353558748960495,0.927286386489868,"train",400,3,"sigmoid",0.3,128
"982",0.429106026887894,0.893787562847137,"test",400,3,"sigmoid",0.3,128
"983",0.337051779031754,0.914792597293854,"train",400,3,"sigmoid",0.3,256
"984",0.397208690643311,0.883767545223236,"test",400,3,"sigmoid",0.3,256
"985",0.742005109786987,0.926036953926086,"train",400,3,"relu",0.1,32
"986",0.729540765285492,0.908817648887634,"test",400,3,"relu",0.1,32
"987",0.685547947883606,0.926786601543427,"train",400,3,"relu",0.1,64
"988",0.662203669548035,0.913827657699585,"test",400,3,"relu",0.1,64
"989",0.45947191119194,0.932033956050873,"train",400,3,"relu",0.1,128
"990",0.482455879449844,0.920841693878174,"test",400,3,"relu",0.1,128
"991",0.524762809276581,0.930784583091736,"train",400,3,"relu",0.1,256
"992",0.545836448669434,0.907815635204315,"test",400,3,"relu",0.1,256
"993",0.848914802074432,0.923288345336914,"train",400,3,"relu",0.2,32
"994",0.932737767696381,0.899799585342407,"test",400,3,"relu",0.2,32
"995",0.868026733398438,0.911794126033783,"train",400,3,"relu",0.2,64
"996",0.906278789043427,0.894789576530457,"test",400,3,"relu",0.2,64
"997",0.60454535484314,0.9292853474617,"train",400,3,"relu",0.2,128
"998",0.62700355052948,0.905811607837677,"test",400,3,"relu",0.2,128
"999",0.462561249732971,0.932283878326416,"train",400,3,"relu",0.2,256
"1000",0.485237926244736,0.910821616649628,"test",400,3,"relu",0.2,256
"1001",0.766749620437622,0.931284368038177,"train",400,3,"relu",0.3,32
"1002",0.731394112110138,0.912825644016266,"test",400,3,"relu",0.3,32
"1003",0.631409645080566,0.927786111831665,"train",400,3,"relu",0.3,64
"1004",0.645642161369324,0.907815635204315,"test",400,3,"relu",0.3,64
"1005",0.690056502819061,0.923788130283356,"train",400,3,"relu",0.3,128
"1006",0.674053549766541,0.904809594154358,"test",400,3,"relu",0.3,128
"1007",0.491329997777939,0.925287365913391,"train",400,3,"relu",0.3,256
"1008",0.479428261518478,0.908817648887634,"test",400,3,"relu",0.3,256
"1009",0.777814507484436,0.827836096286774,"train",10,4,"sigmoid",0.1,32
"1010",0.849425673484802,0.790581166744232,"test",10,4,"sigmoid",0.1,32
"1011",0.749090194702148,0.835832059383392,"train",10,4,"sigmoid",0.1,64
"1012",0.757233500480652,0.814629256725311,"test",10,4,"sigmoid",0.1,64
